,FormInstanceId,ReportId,ModeId,ServiceId,CreatedDate,ActiveFl,ReportStageId,ReportYearId,ReporterId,ReportYear
25200,1903722,565213,4,2,2015-06-05 14:27:00,A,23,43545,1415,2014
25201,1903774,565225,14,1,2015-06-05 14:54:25,A,23,43357,12019,2014
25202,1903775,565225,4,1,2015-06-05 14:54:25,A,23,43357,12019,2014
25203,1903776,565225,10,1,2015-06-05 14:54:25,A,23,43357,12019,2014
25204,1903813,565226,10,1,2015-06-05 15:52:33,A,10,43010,1432,2014
25205,1903814,565226,5,1,2015-06-05 15:52:33,A,10,43010,1432,2014
25206,1903815,565226,4,2,2015-06-05 15:52:33,A,10,43010,1432,2014
25207,1903838,565227,4,1,2015-06-05 16:03:29,A,10,43362,1537,2014
25208,1903839,565227,10,1,2015-06-05 16:03:29,A,10,43362,1537,2014
25209,1903861,565228,10,1,2015-06-05 16:40:45,A,10,41830,1547,2014
25210,1903862,565228,4,1,2015-06-05 16:40:45,A,10,41830,1547,2014
25211,1903906,565229,4,1,2015-06-05 16:46:00,A,10,43177,1478,2014
25212,1903907,565229,4,2,2015-06-05 16:46:00,A,10,43177,1478,2014
25213,1903908,565229,10,1,2015-06-05 16:46:00,A,10,43177,1478,2014
25214,1903909,565229,14,1,2015-06-05 16:46:00,A,10,43177,1478,2014
25215,1903910,565229,23,2,2015-06-05 16:46:00,A,10,43177,1478,2014
25216,1903911,565229,24,1,2015-06-05 16:46:00,A,10,43177,1478,2014
25217,1903941,565231,10,1,2015-06-05 16:52:38,A,10,41735,1270,2014
25218,1903962,565232,10,1,2015-06-05 16:53:40,A,23,42625,1759,2014
25219,1903963,565232,4,1,2015-06-05 16:53:40,A,23,42625,1759,2014
25220,1904125,565248,25,1,2015-06-05 18:03:12,A,23,43448,1666,2014
25221,1904126,565248,10,1,2015-06-05 18:03:12,A,23,43448,1666,2014
25222,1904127,565248,4,2,2015-06-05 18:03:12,A,23,43448,1666,2014
25223,1904128,565248,4,1,2015-06-05 18:03:12,A,23,43448,1666,2014
25224,1904175,565250,4,1,2015-06-08 08:54:21,A,10,43360,1770,2014
25225,1904176,565250,10,1,2015-06-08 08:54:21,A,10,43360,1770,2014
25226,1904213,565251,25,1,2015-06-08 08:57:30,A,10,42675,1611,2014
25227,1904214,565251,10,2,2015-06-08 08:57:30,A,10,42675,1611,2014
25228,1904215,565251,23,2,2015-06-08 08:57:30,A,10,42675,1611,2014
25229,1904216,565251,4,2,2015-06-08 08:57:30,A,10,42675,1611,2014
25230,1904217,565251,10,1,2015-06-08 08:57:30,A,10,42675,1611,2014
25231,1904248,565252,10,1,2015-06-08 09:07:57,A,10,42801,1471,2014
25232,1904249,565252,4,1,2015-06-08 09:07:57,A,10,42801,1471,2014
25233,1904250,565252,10,2,2015-06-08 09:07:57,A,10,42801,1471,2014
25234,1904274,565253,10,1,2015-06-08 09:23:39,A,23,43524,12879,2014
25235,1904275,565253,4,1,2015-06-08 09:23:39,A,23,43524,12879,2014
25236,1904326,565256,25,1,2015-06-08 09:36:09,A,23,43375,921,2014
25237,1904347,565257,10,1,2015-06-08 09:39:39,A,23,41998,1704,2014
25238,1904348,565257,4,1,2015-06-08 09:39:39,A,23,41998,1704,2014
25239,1904380,565258,4,1,2015-06-08 09:56:13,A,10,41749,1398,2014
25240,1904381,565258,4,2,2015-06-08 09:56:13,A,10,41749,1398,2014
25241,1904382,565258,10,1,2015-06-08 09:56:13,A,10,41749,1398,2014
25242,1904383,565258,3,2,2015-06-08 09:56:13,A,10,41749,1398,2014
25243,1904384,565258,10,2,2015-06-08 09:56:13,A,10,41749,1398,2014
25244,1904413,565259,4,1,2015-06-08 10:16:05,A,10,43220,1737,2014
25245,1904414,565259,10,2,2015-06-08 10:16:05,A,10,43220,1737,2014
25246,1904446,565260,4,2,2015-06-08 10:46:23,A,23,42093,1247,2014
25247,1904447,565260,23,2,2015-06-08 10:46:23,A,23,42093,1247,2014
25248,1904448,565260,10,1,2015-06-08 10:46:23,A,23,42093,1247,2014
25249,1904449,565260,4,1,2015-06-08 10:46:23,A,23,42093,1247,2014
25250,1904477,565261,4,1,2015-06-08 10:54:17,A,10,41998,1704,2014
25251,1904478,565261,10,1,2015-06-08 10:54:17,A,10,41998,1704,2014
25252,1904503,565262,25,2,2015-06-08 11:09:03,A,23,43702,901,2014
25253,1904504,565262,10,2,2015-06-08 11:09:03,A,23,43702,901,2014
25254,1904505,565262,4,2,2015-06-08 11:09:03,A,23,43702,901,2014
25255,1904529,565263,4,1,2015-06-08 12:07:58,A,23,43480,1732,2014
25256,1904530,565263,10,1,2015-06-08 12:07:58,A,23,43480,1732,2014
25257,1904561,565264,4,2,2015-06-08 12:31:17,A,23,43435,1781,2014
25258,1904562,565264,14,1,2015-06-08 12:31:17,A,23,43435,1781,2014
25259,1904563,565264,25,2,2015-06-08 12:31:17,A,23,43435,1781,2014
25260,1904564,565264,10,1,2015-06-08 12:31:17,A,23,43435,1781,2014
25261,1904574,565265,4,2,2015-06-08 12:50:09,A,23,43470,13462,2014
25262,1904601,565266,25,2,2015-06-08 13:40:21,A,23,42056,1527,2014
25263,1904602,565266,10,2,2015-06-08 13:40:21,A,23,42056,1527,2014
25264,1904603,565266,4,2,2015-06-08 13:40:21,A,23,42056,1527,2014
25265,1904648,565267,25,2,2015-06-08 14:03:07,A,10,43313,10520,2014
25266,1904649,565267,14,2,2015-06-08 14:03:07,A,10,43313,10520,2014
25267,1904650,565267,10,2,2015-06-08 14:03:07,A,10,43313,10520,2014
25268,1904651,565267,4,2,2015-06-08 14:03:07,A,10,43313,10520,2014
25269,1904652,565267,10,1,2015-06-08 14:03:07,A,10,43313,10520,2014
25270,1904653,565267,23,2,2015-06-08 14:03:07,A,10,43313,10520,2014
25271,1904686,565268,10,1,2015-06-08 14:06:12,A,23,42695,1523,2014
25272,1904687,565268,4,1,2015-06-08 14:06:12,A,23,42695,1523,2014
25273,1904688,565268,4,2,2015-06-08 14:06:12,A,23,42695,1523,2014
25274,1904738,565270,4,2,2015-06-08 14:20:22,A,10,42440,1526,2014
25275,1904739,565270,10,2,2015-06-08 14:20:22,A,10,42440,1526,2014
25276,1904740,565270,23,2,2015-06-08 14:20:22,A,10,42440,1526,2014
25277,1904776,565271,5,1,2015-06-08 15:06:00,A,23,43317,11428,2014
25278,1904777,565271,10,1,2015-06-08 15:06:00,A,23,43317,11428,2014
25279,1904798,565272,10,2,2015-06-08 15:07:48,A,23,43337,1545,2014
25280,1904799,565272,4,2,2015-06-08 15:07:48,A,23,43337,1545,2014
25281,1904822,565273,10,1,2015-06-08 15:09:42,A,23,41944,1442,2014
25282,1904823,565273,4,2,2015-06-08 15:09:42,A,23,41944,1442,2014
25283,1904846,565274,10,1,2015-06-08 15:33:05,A,23,43507,1493,2014
25284,1904847,565274,4,1,2015-06-08 15:33:05,A,23,43507,1493,2014
25285,1904896,562173,4,2,2015-06-08 16:57:31,A,23,42819,1640,2014
25286,1904903,564056,4,1,2015-06-08 19:05:00,A,23,43508,1344,2014
25287,1904904,564056,10,1,2015-06-08 19:05:00,A,23,43508,1344,2014
25288,1904952,565276,3,2,2015-06-08 22:19:16,A,23,43365,1392,2014
25289,1904953,565276,4,2,2015-06-08 22:19:16,A,23,43365,1392,2014
25290,1904954,565276,9,1,2015-06-08 22:19:16,A,23,43365,1392,2014
25291,1904955,565276,10,1,2015-06-08 22:19:16,A,23,43365,1392,2014
25292,1904956,565276,14,1,2015-06-08 22:19:16,A,23,43365,1392,2014
25293,1904957,565276,23,2,2015-06-08 22:19:16,A,23,43365,1392,2014
25294,1904991,565277,4,1,2015-06-09 08:28:45,A,23,42816,1860,2014
25295,1904992,565277,4,2,2015-06-09 08:28:45,A,23,42816,1860,2014
25296,1904993,565277,10,1,2015-06-09 08:28:45,A,23,42816,1860,2014
25297,1904994,565277,10,2,2015-06-09 08:28:45,A,23,42816,1860,2014
25298,1905014,565278,4,1,2015-06-09 08:38:34,A,23,41941,10862,2014
25299,1905046,565279,10,2,2015-06-09 08:54:03,A,23,41992,963,2014
25300,1905047,565279,10,1,2015-06-09 08:54:03,A,23,41992,963,2014
25301,1905048,565279,4,2,2015-06-09 08:54:03,A,23,41992,963,2014
25302,1905049,565279,4,1,2015-06-09 08:54:03,A,23,41992,963,2014
25303,1905393,565323,10,1,2015-06-09 09:19:28,A,10,43009,11712,2014
25304,1905412,565325,4,2,2015-06-09 09:57:02,A,23,43254,843,2014
25305,1905446,565326,4,1,2015-06-09 10:13:55,A,10,42062,1278,2014
25306,1905447,565326,4,2,2015-06-09 10:13:55,A,10,42062,1278,2014
25307,1905448,565326,7,1,2015-06-09 10:13:55,A,10,42062,1278,2014
25308,1905449,565326,10,1,2015-06-09 10:13:55,A,10,42062,1278,2014
25309,1905513,565329,3,2,2015-06-09 12:36:03,A,10,43119,13623,2014
25310,1905541,565330,4,2,2015-06-09 12:58:57,A,10,42695,1523,2014
25311,1905542,565330,4,1,2015-06-09 12:58:57,A,10,42695,1523,2014
25312,1905543,565330,10,1,2015-06-09 12:58:57,A,10,42695,1523,2014
25313,1905568,565332,10,1,2015-06-09 13:21:56,A,10,43438,1462,2014
25314,1905569,565332,4,1,2015-06-09 13:21:56,A,10,43438,1462,2014
25315,1905611,565336,14,2,2015-06-09 13:28:45,A,23,42502,1444,2014
25316,1905612,565336,10,1,2015-06-09 13:28:45,A,23,42502,1444,2014
25317,1905613,565336,4,2,2015-06-09 13:28:45,A,23,42502,1444,2014
25318,1905634,565337,4,1,2015-06-09 13:30:31,A,10,41714,11082,2014
25319,1905656,565338,10,1,2015-06-09 13:47:20,A,23,43524,12879,2014
25320,1905657,565338,4,1,2015-06-09 13:47:20,A,23,43524,12879,2014
25321,1905707,565339,25,1,2015-06-09 13:55:51,A,10,42416,1665,2014
25322,1905708,565339,4,1,2015-06-09 13:55:51,A,10,42416,1665,2014
25323,1905709,565339,10,1,2015-06-09 13:55:51,A,10,42416,1665,2014
25324,1905731,565340,10,1,2015-06-09 13:57:49,A,10,42060,1044,2014
25325,1905732,565340,4,1,2015-06-09 13:57:49,A,10,42060,1044,2014
25326,1905764,565341,4,1,2015-06-09 14:05:46,A,10,43293,1772,2014
25327,1905765,565341,10,1,2015-06-09 14:05:46,A,10,43293,1772,2014
25328,1905766,565341,14,1,2015-06-09 14:05:46,A,10,43293,1772,2014
25329,1905767,565341,23,2,2015-06-09 14:05:46,A,10,43293,1772,2014
25330,1905797,565342,9,1,2015-06-09 14:13:31,A,23,42057,1574,2014
25331,1905798,565342,4,1,2015-06-09 14:13:31,A,23,42057,1574,2014
25332,1905799,565342,10,1,2015-06-09 14:13:31,A,23,42057,1574,2014
25333,1905814,565343,4,2,2015-06-09 14:28:39,A,23,41834,1687,2014
25334,1905841,565344,14,2,2015-06-09 14:31:52,A,23,42502,1444,2014
25335,1905842,565344,10,1,2015-06-09 14:31:52,A,23,42502,1444,2014
25336,1905843,565344,4,2,2015-06-09 14:31:52,A,23,42502,1444,2014
25337,1905875,565345,14,2,2015-06-09 14:40:05,A,23,42502,1444,2014
25338,1905876,565345,10,1,2015-06-09 14:40:05,A,23,42502,1444,2014
25339,1905877,565345,4,2,2015-06-09 14:40:05,A,23,42502,1444,2014
25340,1906375,565393,10,1,2015-06-09 16:07:27,A,23,43002,1268,2014
25341,1906376,565393,4,2,2015-06-09 16:07:28,A,23,43002,1268,2014
25342,1906377,565393,14,1,2015-06-09 16:07:28,A,23,43002,1268,2014
25343,1906393,565394,5,1,2015-06-09 16:20:40,A,23,42959,11685,2014
25344,1906412,565395,25,2,2015-06-09 16:28:34,A,23,43385,11424,2014
25345,1906413,565395,10,2,2015-06-09 16:28:34,A,23,43385,11424,2014
25346,1906484,565398,10,1,2015-06-10 08:58:23,A,10,41880,1745,2014
25347,1906485,565398,4,1,2015-06-10 08:58:23,A,10,41880,1745,2014
25348,1906506,565399,10,1,2015-06-10 09:06:13,A,23,43152,1559,2014
25349,1906507,565399,4,1,2015-06-10 09:06:13,A,23,43152,1559,2014
25350,1906532,565400,4,2,2015-06-10 09:26:36,A,23,43130,1335,2014
25351,1906533,565400,10,2,2015-06-10 09:26:36,A,23,43130,1335,2014
25352,1906534,565400,25,2,2015-06-10 09:26:36,A,23,43130,1335,2014
25353,1906559,565401,23,2,2015-06-10 09:36:58,A,23,41882,1286,2014
25354,1906560,565401,10,2,2015-06-10 09:36:58,A,23,41882,1286,2014
25355,1906561,565401,4,2,2015-06-10 09:36:58,A,23,41882,1286,2014
25356,1906582,565402,25,1,2015-06-10 09:39:39,A,23,43553,1554,2014
25357,1906609,565403,25,1,2015-06-10 09:42:17,A,23,42294,1445,2014
25358,1906610,565403,4,2,2015-06-10 09:42:17,A,23,42294,1445,2014
25359,1906611,565403,10,1,2015-06-10 09:42:17,A,23,42294,1445,2014
25360,1906633,565404,10,2,2015-06-10 09:47:46,A,23,42402,1409,2014
25361,1906634,565404,4,2,2015-06-10 09:47:46,A,23,42402,1409,2014
25362,1906651,565405,26,1,2015-06-10 10:15:28,A,10,43479,13501,2014
25363,1906672,565406,4,1,2015-06-10 10:23:34,A,10,42634,1370,2014
25364,1906673,565406,10,1,2015-06-10 10:23:34,A,10,42634,1370,2014
25365,1906695,565407,4,1,2015-06-10 10:37:41,A,10,41952,1705,2014
25366,1906696,565407,10,1,2015-06-10 10:37:41,A,10,41952,1705,2014
25367,1906723,565408,10,1,2015-06-10 10:47:02,A,10,42075,1271,2014
25368,1906724,565408,4,1,2015-06-10 10:47:02,A,10,42075,1271,2014
25369,1906725,565408,4,2,2015-06-10 10:47:02,A,10,42075,1271,2014
25370,1906745,565409,10,2,2015-06-10 10:51:36,A,23,43001,1460,2014
25371,1906746,565409,4,2,2015-06-10 10:51:36,A,23,43001,1460,2014
25372,1906773,565410,4,2,2015-06-10 10:52:19,A,23,42274,1650,2014
25373,1906774,565410,14,2,2015-06-10 10:52:19,A,23,42274,1650,2014
25374,1906775,565410,10,1,2015-06-10 10:52:19,A,23,42274,1650,2014
25375,1906835,565412,4,1,2015-06-10 11:44:03,A,10,43533,1042,2014
25376,1906836,565412,10,1,2015-06-10 11:44:03,A,10,43533,1042,2014
25377,1906851,565413,14,1,2015-06-10 11:50:48,A,23,42324,11627,2014
25378,1906867,565414,4,1,2015-06-10 12:10:23,A,23,41941,10862,2014
25379,1906901,565416,4,1,2015-06-10 13:01:24,A,23,41941,10862,2014
25380,1906941,565418,10,2,2015-06-10 13:12:10,A,10,43500,1533,2014
25381,1906942,565418,5,2,2015-06-10 13:12:10,A,10,43500,1533,2014
25382,1906943,565418,3,1,2015-06-10 13:12:10,A,10,43500,1533,2014
25383,1906973,565419,25,1,2015-06-10 13:13:32,A,23,41951,11004,2014
25384,1906974,565419,4,1,2015-06-10 13:13:32,A,23,41951,11004,2014
25385,1906975,565419,10,1,2015-06-10 13:13:32,A,23,41951,11004,2014
25386,1907010,565421,28,2,2015-06-10 13:23:26,A,23,42994,1351,2014
25387,1907030,565422,10,2,2015-06-10 13:35:42,A,10,42399,1362,2014
25388,1907031,565422,4,2,2015-06-10 13:35:42,A,10,42399,1362,2014
25389,1907101,565426,4,1,2015-06-10 13:51:17,A,23,43460,1428,2014
25390,1907102,565426,10,1,2015-06-10 13:51:17,A,23,43460,1428,2014
25391,1907176,565430,10,1,2015-06-10 14:43:09,A,23,42800,1499,2014
25392,1907177,565430,4,2,2015-06-10 14:43:09,A,23,42800,1499,2014
25393,1907211,565431,10,2,2015-06-10 14:49:42,A,23,42442,1660,2014
25394,1907212,565431,10,1,2015-06-10 14:49:43,A,23,42442,1660,2014
25395,1907213,565431,9,1,2015-06-10 14:49:43,A,23,42442,1660,2014
25396,1907214,565431,4,2,2015-06-10 14:49:43,A,23,42442,1660,2014
25397,1907259,565433,4,2,2015-06-10 15:04:38,A,23,43290,1544,2014
25398,1907260,565433,6,1,2015-06-10 15:04:38,A,23,43290,1544,2014
25399,1907261,565433,28,1,2015-06-10 15:04:38,A,23,43290,1544,2014
25400,1907262,565433,10,1,2015-06-10 15:04:38,A,23,43290,1544,2014
25401,1907263,565433,10,2,2015-06-10 15:04:38,A,23,43290,1544,2014
25402,1907287,565434,14,2,2015-06-10 15:46:44,A,23,43196,1561,2014
25403,1907288,565434,4,2,2015-06-10 15:46:44,A,23,43196,1561,2014
25404,1907289,565434,10,1,2015-06-10 15:46:44,A,23,43196,1561,2014
25405,1907337,565436,4,1,2015-06-10 16:05:54,A,10,63244,1689,2014
25406,1907338,565436,10,1,2015-06-10 16:05:54,A,10,63244,1689,2014
25407,1907339,565436,14,1,2015-06-10 16:05:54,A,10,63244,1689,2014
25408,1907340,565436,4,2,2015-06-10 16:05:54,A,10,63244,1689,2014
25409,1907353,93682,4,2,2015-06-10 16:07:34,A,23,43255,10902,2014
25410,1907369,565437,10,1,2015-06-10 16:22:22,A,23,41879,1418,2014
25411,1907370,565437,4,2,2015-06-10 16:22:22,A,23,41879,1418,2014
25412,1907379,565438,14,2,2015-06-10 16:30:36,A,10,42656,11939,2014
25413,1907820,565472,10,2,2015-06-10 16:57:03,A,23,42553,11485,2014
25414,1907821,565472,4,2,2015-06-10 16:57:03,A,23,42553,11485,2014
25415,1907884,565474,14,1,2015-06-10 18:37:43,A,23,43198,1363,2014
25416,1907885,565474,10,1,2015-06-10 18:37:43,A,23,43198,1363,2014
25417,1907886,565474,4,1,2015-06-10 18:37:43,A,23,43198,1363,2014
25418,1907887,565474,25,1,2015-06-10 18:37:43,A,23,43198,1363,2014
25419,1907901,565475,5,2,2015-06-10 18:51:52,A,23,43493,1608,2014
25420,1907922,565476,10,2,2015-06-11 08:21:24,A,10,42498,1243,2014
25421,1907923,565476,4,2,2015-06-11 08:21:24,A,10,42498,1243,2014
25422,1907951,565477,4,2,2015-06-11 08:25:31,A,23,42697,11204,2014
25423,1907952,565477,10,2,2015-06-11 08:25:31,A,23,42697,11204,2014
25424,1907953,565477,25,2,2015-06-11 08:25:31,A,23,42697,11204,2014
25425,1908031,565480,10,2,2015-06-11 09:29:29,A,23,42720,1621,2014
25426,1908032,565480,6,2,2015-06-11 09:29:29,A,23,42720,1621,2014
25427,1908058,565481,23,2,2015-06-11 09:32:24,A,23,41882,1286,2014
25428,1908059,565481,10,2,2015-06-11 09:32:24,A,23,41882,1286,2014
25429,1908060,565481,4,2,2015-06-11 09:32:24,A,23,41882,1286,2014
25430,1908093,565482,25,1,2015-06-11 09:47:31,A,23,43384,682,2014
25431,1908094,565482,10,1,2015-06-11 09:47:31,A,23,43384,682,2014
25432,1908095,565482,4,1,2015-06-11 09:47:31,A,23,43384,682,2014
25433,1908138,565483,4,1,2015-06-11 09:59:08,A,23,43247,1696,2014
25434,1908139,565483,10,1,2015-06-11 09:59:08,A,23,43247,1696,2014
25435,1908161,565484,10,1,2015-06-11 10:01:52,A,23,43685,12119,2014
25436,1908162,565484,4,1,2015-06-11 10:01:52,A,23,43685,12119,2014
25437,1908183,565485,10,1,2015-06-11 10:09:36,A,10,43516,1265,2014
25438,1908184,565485,4,2,2015-06-11 10:09:36,A,10,43516,1265,2014
25439,1908208,565486,10,1,2015-06-11 10:12:24,A,10,43247,1696,2014
25440,1908209,565486,4,1,2015-06-11 10:12:24,A,10,43247,1696,2014
25441,1908230,565487,4,1,2015-06-11 10:50:25,A,10,42973,1709,2014
25442,1908231,565487,10,1,2015-06-11 10:50:25,A,10,42973,1709,2014
25443,1908261,565199,14,2,2015-06-11 11:14:30,A,23,42621,1209,2014
25444,1908309,565490,25,1,2015-06-11 11:44:23,A,23,42678,1693,2014
25445,1908310,565490,4,1,2015-06-11 11:44:23,A,23,42678,1693,2014
25446,1908311,565490,10,1,2015-06-11 11:44:23,A,23,42678,1693,2014
25447,1908320,563421,23,2,2015-06-11 12:55:27,A,23,41946,1604,2014
25448,1908321,562360,4,2,2015-06-11 12:55:27,A,10,42376,1655,2014
25449,1908322,562302,4,2,2015-06-11 12:55:27,A,23,42893,10101,2014
25450,1908323,562865,10,2,2015-06-11 12:55:27,A,10,42063,1255,2014
25451,1908425,565494,4,2,2015-06-11 14:49:09,A,23,43453,1862,2014
25452,1908426,565494,14,1,2015-06-11 14:49:09,A,23,43453,1862,2014
25453,1908427,565494,23,2,2015-06-11 14:49:09,A,23,43453,1862,2014
25454,1908450,565495,4,2,2015-06-11 15:22:44,A,10,43473,1259,2014
25455,1908451,565495,10,1,2015-06-11 15:22:44,A,10,43473,1259,2014
25456,1908473,565496,10,1,2015-06-11 16:33:11,A,10,40457,1379,2014
25457,1908474,565496,4,2,2015-06-11 16:33:11,A,10,40457,1379,2014
25458,1908968,565542,9,1,2015-06-12 08:47:09,A,23,42057,1574,2014
25459,1908969,565542,4,1,2015-06-12 08:47:09,A,23,42057,1574,2014
25460,1908970,565542,10,1,2015-06-12 08:47:09,A,23,42057,1574,2014
25461,1908997,565543,10,1,2015-06-12 08:53:38,A,23,43380,1517,2014
25462,1908998,565543,4,2,2015-06-12 08:53:38,A,23,43380,1517,2014
25463,1908999,565543,4,1,2015-06-12 08:53:38,A,23,43380,1517,2014
25464,1909047,565545,10,2,2015-06-12 09:06:55,A,23,43561,1291,2014
25465,1909048,565545,10,1,2015-06-12 09:06:56,A,23,43561,1291,2014
25466,1909049,565545,4,2,2015-06-12 09:06:56,A,23,43561,1291,2014
25467,1909156,565551,25,1,2015-06-12 10:10:43,A,23,42716,742,2014
25468,1909180,565552,4,2,2015-06-12 10:32:23,A,10,42556,11003,2014
25469,1909181,565552,10,2,2015-06-12 10:32:23,A,10,42556,11003,2014
25470,1909182,565552,25,2,2015-06-12 10:32:23,A,10,42556,11003,2014
25471,1909256,565554,10,1,2015-06-12 11:47:12,A,23,43054,1238,2014
25472,1909257,565554,4,1,2015-06-12 11:47:12,A,23,43054,1238,2014
25473,1910171,565641,4,1,2015-06-12 13:05:09,A,23,42504,1669,2014
25474,1910172,565641,10,1,2015-06-12 13:05:09,A,23,42504,1669,2014
25475,1910285,565646,14,1,2015-06-12 15:25:28,A,10,63208,849,2014
25476,1910286,565646,10,1,2015-06-12 15:25:28,A,10,63208,849,2014
25477,1910287,565646,4,1,2015-06-12 15:25:28,A,10,63208,849,2014
25478,1910288,565646,25,1,2015-06-12 15:25:28,A,10,63208,849,2014
25479,1910310,565648,4,2,2015-06-12 15:55:23,A,23,42981,13039,2014
25480,1910362,565649,10,2,2015-06-12 15:55:43,A,10,41793,1681,2014
25481,1910363,565649,3,1,2015-06-12 15:55:43,A,10,41793,1681,2014
25482,1910364,565649,4,2,2015-06-12 15:55:43,A,10,41793,1681,2014
25483,1910365,565649,6,1,2015-06-12 15:55:44,A,10,41793,1681,2014
25484,1910366,565649,10,1,2015-06-12 15:55:44,A,10,41793,1681,2014
25485,1910367,565649,26,1,2015-06-12 15:55:44,A,10,41793,1681,2014
25486,1910368,565649,13,1,2015-06-12 15:55:44,A,10,41793,1681,2014
25487,1910396,565650,10,2,2015-06-12 16:20:04,A,10,41995,1739,2014
25488,1910397,565650,3,2,2015-06-12 16:20:04,A,10,41995,1739,2014
25489,1910433,565651,10,1,2015-06-12 16:40:35,A,10,42993,1466,2014
25490,1910434,565651,14,1,2015-06-12 16:40:35,A,10,42993,1466,2014
25491,1910435,565651,4,1,2015-06-12 16:40:35,A,10,42993,1466,2014
25492,1910436,565651,25,1,2015-06-12 16:40:35,A,10,42993,1466,2014
25493,1910437,565651,25,2,2015-06-12 16:40:35,A,10,42993,1466,2014
25494,1910460,565652,10,1,2015-06-12 16:46:22,A,10,43480,1732,2014
25495,1910461,565652,4,1,2015-06-12 16:46:22,A,10,43480,1732,2014
25496,1910483,565653,4,2,2015-06-12 17:09:43,A,23,42819,1640,2014
25497,1910484,565653,4,1,2015-06-12 17:09:43,A,23,42819,1640,2014
25498,1910485,565653,10,1,2015-06-12 17:09:43,A,23,42819,1640,2014
25499,1910517,565654,23,2,2015-06-12 17:49:27,A,23,42813,1730,2014
25500,1910518,565654,14,2,2015-06-12 17:49:27,A,23,42813,1730,2014
25501,1910519,565654,10,1,2015-06-12 17:49:27,A,23,42813,1730,2014
25502,1910520,565654,4,2,2015-06-12 17:49:27,A,23,42813,1730,2014
25503,1910561,565655,4,1,2015-06-12 18:36:27,A,23,43197,1227,2014
25504,1910562,565655,4,2,2015-06-12 18:36:27,A,23,43197,1227,2014
25505,1910563,565655,10,1,2015-06-12 18:36:27,A,23,43197,1227,2014
25506,1910564,565655,14,1,2015-06-12 18:36:27,A,23,43197,1227,2014
25507,1910565,565655,23,2,2015-06-12 18:36:27,A,23,43197,1227,2014
25508,1910608,565657,25,1,2015-06-15 09:06:43,A,23,43375,921,2014
25509,1910701,565664,4,1,2015-06-15 09:53:21,A,23,43218,1413,2014
25510,1910702,565664,10,1,2015-06-15 09:53:21,A,23,43218,1413,2014
25511,1910739,565666,4,1,2015-06-15 10:37:51,A,23,43448,1666,2014
25512,1910740,565666,4,2,2015-06-15 10:37:51,A,23,43448,1666,2014
25513,1910741,565666,10,1,2015-06-15 10:37:51,A,23,43448,1666,2014
25514,1910742,565666,25,1,2015-06-15 10:37:51,A,23,43448,1666,2014
25515,1910789,565669,10,1,2015-06-15 12:54:39,A,23,42073,11583,2014
25516,1910790,565669,4,1,2015-06-15 12:54:39,A,23,42073,11583,2014
25517,1910809,565670,10,2,2015-06-15 13:02:20,A,23,43545,1415,2014
25518,1910810,565670,4,2,2015-06-15 13:02:20,A,23,43545,1415,2014
25519,1910834,565671,4,1,2015-06-15 13:04:46,A,10,42037,11614,2014
25520,1910835,565671,10,1,2015-06-15 13:04:46,A,10,42037,11614,2014
25521,1910868,565672,4,2,2015-06-15 13:11:25,A,23,42442,1660,2014
25522,1910869,565672,9,1,2015-06-15 13:11:25,A,23,42442,1660,2014
25523,1910870,565672,10,1,2015-06-15 13:11:25,A,23,42442,1660,2014
25524,1910871,565672,10,2,2015-06-15 13:11:25,A,23,42442,1660,2014
25525,1910892,565673,23,2,2015-06-15 13:22:49,A,10,43466,11263,2014
25526,1910893,565673,4,2,2015-06-15 13:22:49,A,10,43466,11263,2014
25527,1910947,565674,10,2,2015-06-15 13:22:59,A,10,43519,1596,2014
25528,1910948,565674,14,1,2015-06-15 13:22:59,A,10,43519,1596,2014
25529,1910949,565674,4,2,2015-06-15 13:22:59,A,10,43519,1596,2014
25530,1910950,565674,4,1,2015-06-15 13:22:59,A,10,43519,1596,2014
25531,1910951,565674,10,1,2015-06-15 13:22:59,A,10,43519,1596,2014
25532,1910952,565674,23,2,2015-06-15 13:22:59,A,10,43519,1596,2014
25533,1911261,565703,10,2,2015-06-15 13:51:45,A,10,43252,1343,2014
25534,1911262,565703,4,2,2015-06-15 13:51:45,A,10,43252,1343,2014
25535,1911285,565704,4,2,2015-06-15 13:54:11,A,10,42402,1409,2014
25536,1911286,565704,10,2,2015-06-15 13:54:11,A,10,42402,1409,2014
25537,1911323,565705,4,1,2015-06-15 13:58:19,A,23,43373,1257,2014
25538,1911324,565705,14,2,2015-06-15 13:58:19,A,23,43373,1257,2014
25539,1911325,565705,23,2,2015-06-15 13:58:19,A,23,43373,1257,2014
25540,1911326,565705,10,1,2015-06-15 13:58:19,A,23,43373,1257,2014
25541,1911327,565705,25,2,2015-06-15 13:58:19,A,23,43373,1257,2014
25542,1911350,565706,10,2,2015-06-15 14:08:06,A,10,43540,12359,2014
25543,1911351,565706,14,2,2015-06-15 14:08:06,A,10,43540,12359,2014
25544,1911352,565706,4,2,2015-06-15 14:08:06,A,10,43540,12359,2014
25545,1911376,565707,10,1,2015-06-15 14:22:58,A,23,42820,1668,2014
25546,1911377,565707,4,1,2015-06-15 14:22:58,A,23,42820,1668,2014
25547,1911399,565708,4,1,2015-06-15 14:30:23,A,23,43508,1344,2014
